,Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_x,traveltime_x,studytime_x,failures_x,schoolsup_x,famsup_x,paid_x,activities_x,nursery,higher_x,internet,romantic_x,famrel_x,freetime_x,goout_x,Dalc_x,Walc_x,health_x,absences_x,G1_x,G2_x,G3_x,guardian_y,traveltime_y,studytime_y,failures_y,schoolsup_y,famsup_y,paid_y,activities_y,higher_y,romantic_y,famrel_y,freetime_y,goout_y,Dalc_y,Walc_y,health_y,absences_y,G1_y,G2_y,G3_y
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
165,165,0,1,16,0,0,1,3,3,5,4,0,1,1,2,1,1,0,0,1,0,0,0,0,4,5,5,4,4,5,4,10,12,12,1,1,2,1,1,0,1,1,0,0,4,5,5,4,4,5,0,10,10,1
166,166,0,1,17,1,1,1,2,1,0,5,0,0,2,1,2,1,1,1,0,0,1,0,0,3,3,2,2,2,5,0,7,6,0,0,2,1,1,1,1,0,0,1,0,3,3,2,2,2,5,8,8,8,9
166,166,0,1,17,1,1,1,2,1,0,5,0,0,2,1,2,1,1,1,0,0,1,0,0,3,3,2,2,2,5,0,7,6,0,0,2,1,1,1,1,0,0,1,0,3,3,2,2,2,5,8,8,8,9
166,166,0,1,17,1,1,1,2,1,0,5,0,0,2,1,2,1,1,1,0,0,1,0,0,3,3,2,2,2,5,0,7,6,0,0,2,1,1,1,1,0,0,1,0,3,3,2,2,2,5,8,8,8,9
166,166,0,1,17,1,1,1,2,1,0,5,0,0,2,1,2,1,1,1,0,0,1,0,0,3,3,2,2,2,5,0,7,6,0,0,2,1,1,1,1,0,0,1,0,3,3,2,2,2,5,8,8,8,9
167,167,0,1,17,1,1,1,1,1,5,4,0,0,4,2,3,1,1,1,0,0,1,1,0,5,3,5,1,5,5,0,5,8,7,0,4,2,0,1,1,1,0,1,0,5,3,5,1,5,5,0,8,8,8
168,168,0,1,16,0,0,1,2,2,5,5,0,1,1,2,0,1,1,1,1,0,1,0,1,4,3,5,2,4,4,4,10,10,10,1,1,2,0,1,1,1,1,1,1,4,3,5,2,4,4,0,9,10,11
168,168,0,1,16,0,0,1,2,2,5,5,0,1,1,2,0,1,1,1,1,0,1,0,1,4,3,5,2,4,4,4,10,10,10,1,1,2,0,1,1,1,1,1,1,4,3,5,2,4,4,0,9,10,11
168,168,0,1,16,0,0,1,2,2,5,5,0,1,1,2,0,1,1,1,1,0,1,0,1,4,3,5,2,4,4,4,10,10,10,1,1,2,0,1,1,1,1,1,1,4,3,5,2,4,4,0,9,10,11
168,168,0,1,16,0,0,1,2,2,5,5,0,1,1,2,0,1,1,1,1,0,1,0,1,4,3,5,2,4,4,4,10,10,10,1,1,2,0,1,1,1,1,1,1,4,3,5,2,4,4,0,9,10,11
169,169,0,0,16,0,0,1,4,2,1,4,3,1,1,2,0,1,1,0,1,0,0,0,0,4,2,3,1,1,3,0,14,15,16,1,1,2,0,1,1,1,1,0,0,4,2,3,1,1,3,0,17,17,18
170,170,0,0,16,0,0,1,2,2,5,5,3,0,1,2,0,1,0,0,1,1,0,0,1,5,1,5,1,1,4,0,6,7,0,0,1,2,0,1,0,1,1,0,1,5,1,5,1,1,4,0,12,12,13
171,171,0,0,16,0,0,1,4,4,1,1,2,0,1,2,0,1,0,0,1,0,0,0,0,4,4,2,1,1,3,0,14,14,14,0,1,2,0,1,0,1,1,0,0,4,4,2,1,1,3,0,16,16,17
172,172,0,1,16,0,0,1,3,4,5,5,0,1,3,1,2,1,0,1,0,1,0,0,1,3,4,5,2,4,2,0,6,5,0,1,3,1,1,1,0,1,0,0,1,3,4,5,2,4,2,4,9,9,10
172,172,0,1,16,0,0,1,3,4,5,5,0,1,3,1,2,1,0,1,0,1,0,0,1,3,4,5,2,4,2,0,6,5,0,1,3,1,1,1,0,1,0,0,1,3,4,5,2,4,2,4,9,9,10
172,172,0,1,16,0,0,1,3,4,5,5,0,1,3,1,2,1,0,1,0,1,0,0,1,3,4,5,2,4,2,0,6,5,0,1,3,1,1,1,0,1,0,0,1,3,4,5,2,4,2,4,9,9,10
172,172,0,1,16,0,0,1,3,4,5,5,0,1,3,1,2,1,0,1,0,1,0,0,1,3,4,5,2,4,2,0,6,5,0,1,3,1,1,1,0,1,0,0,1,3,4,5,2,4,2,4,9,9,10
173,173,0,1,16,0,0,1,1,0,5,5,2,0,2,2,0,1,0,0,0,0,0,0,0,4,3,2,1,1,3,2,13,15,16,0,2,2,0,1,0,1,0,0,0,4,3,2,1,1,3,0,16,17,18
174,174,0,1,17,0,1,1,4,4,3,5,2,0,1,2,0,1,0,0,0,0,0,0,1,4,4,4,1,3,5,0,13,11,10,0,1,2,0,1,0,1,0,0,1,4,4,4,1,3,5,0,11,9,10
175,175,0,0,16,0,0,1,1,3,0,4,3,0,1,2,3,1,1,1,0,1,0,0,0,4,3,5,1,1,3,0,8,7,0,0,1,2,0,1,1,1,0,0,0,4,3,5,1,1,3,0,14,13,13
176,176,0,0,16,0,1,1,3,3,5,5,2,0,2,2,0,1,0,0,0,0,0,0,1,4,4,5,1,1,4,4,10,11,9,0,2,2,0,1,0,1,0,0,1,4,4,5,1,1,4,0,14,14,15
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
177,177,0,1,17,0,1,1,4,3,3,5,0,0,2,2,0,1,1,0,0,0,0,0,1,4,4,4,4,4,4,4,10,9,9,0,2,2,0,1,1,1,0,0,1,4,4,4,4,4,4,0,10,11,11
178,178,0,0,16,0,0,1,2,2,4,5,2,0,2,2,0,1,1,0,0,1,0,0,1,3,4,4,1,4,5,2,13,13,11,0,2,2,0,1,1,1,0,0,1,3,4,4,1,4,5,0,13,12,14
179,179,0,1,17,0,0,1,3,3,5,5,2,1,1,2,0,1,1,1,0,1,0,0,1,4,3,4,1,4,4,4,6,5,6,1,1,2,0,1,1,1,0,0,1,4,3,4,1,4,4,4,11,9,10
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
180,180,0,1,16,1,0,1,4,2,3,4,1,0,1,1,0,1,0,1,0,0,0,0,0,4,3,3,3,4,3,10,10,8,9,0,1,1,0,1,0,1,0,0,0,4,3,3,3,4,3,8,10,9,11
181,181,0,1,17,0,0,1,4,3,5,5,0,0,1,2,0,1,0,1,0,0,0,0,0,5,2,3,1,1,2,4,10,10,11,0,1,2,0,1,0,0,0,0,0,5,2,3,1,1,2,4,11,11,13
182,182,0,1,16,0,0,1,4,3,3,5,3,0,1,2,0,1,0,0,0,0,0,0,1,3,4,3,2,3,3,10,9,8,8,0,1,2,0,1,0,0,0,0,1,3,4,3,2,3,3,4,11,10,11
182,182,0,1,16,0,0,1,4,3,3,5,3,0,1,2,0,1,0,0,0,0,0,0,1,3,4,3,2,3,3,10,9,8,8,0,1,2,0,1,0,0,0,0,1,3,4,3,2,3,3,4,11,10,11
182,182,0,1,16,0,0,1,4,3,3,5,3,0,1,2,0,1,0,0,0,0,0,0,1,3,4,3,2,3,3,10,9,8,8,0,1,2,0,1,0,0,0,0,1,3,4,3,2,3,3,4,11,10,11
182,182,0,1,16,0,0,1,4,3,3,5,3,0,1,2,0,1,0,0,0,0,0,0,1,3,4,3,2,3,3,10,9,8,8,0,1,2,0,1,0,0,0,0,1,3,4,3,2,3,3,4,11,10,11
183,183,0,0,17,0,0,1,2,4,4,4,2,1,1,2,0,1,0,1,0,0,0,1,1,5,4,2,2,3,5,0,16,17,17,1,1,2,0,1,0,1,0,0,1,5,4,2,2,3,5,0,17,18,17
183,183,0,0,17,0,0,1,2,4,4,4,2,1,1,2,0,1,0,1,0,0,0,1,1,5,4,2,2,3,5,0,16,17,17,1,1,2,0,1,0,1,0,0,1,5,4,2,2,3,5,0,17,18,17
183,183,0,0,17,0,0,1,2,4,4,4,2,1,1,2,0,1,0,1,0,0,0,1,1,5,4,2,2,3,5,0,16,17,17,1,1,2,0,1,0,1,0,0,1,5,4,2,2,3,5,0,17,18,17
183,183,0,0,17,0,0,1,2,4,4,4,2,1,1,2,0,1,0,1,0,0,0,1,1,5,4,2,2,3,5,0,16,17,17,1,1,2,0,1,0,1,0,0,1,5,4,2,2,3,5,0,17,18,17
184,184,0,0,17,0,1,1,3,3,5,5,2,0,1,2,0,1,0,1,0,0,0,0,0,5,3,3,2,3,1,56,9,9,8,0,1,2,0,1,0,1,0,0,0,5,3,3,2,3,1,32,14,13,14
184,184,0,0,17,0,1,1,3,3,5,5,2,0,1,2,0,1,0,1,0,0,0,0,0,5,3,3,2,3,1,56,9,9,8,0,1,2,0,1,0,1,0,0,0,5,3,3,2,3,1,32,14,13,14
184,184,0,0,17,0,1,1,3,3,5,5,2,0,1,2,0,1,0,1,0,0,0,0,0,5,3,3,2,3,1,56,9,9,8,0,1,2,0,1,0,1,0,0,0,5,3,3,2,3,1,32,14,13,14
184,184,0,0,17,0,1,1,3,3,5,5,2,0,1,2,0,1,0,1,0,0,0,0,0,5,3,3,2,3,1,56,9,9,8,0,1,2,0,1,0,1,0,0,0,5,3,3,2,3,1,32,14,13,14
185,185,0,0,16,0,0,1,3,2,5,5,2,0,1,2,0,1,0,0,1,0,0,0,1,1,2,2,1,2,1,14,12,13,12,0,1,2,0,1,0,1,1,0,1,1,2,2,1,2,1,8,14,15,16
186,186,0,1,17,0,0,1,3,3,4,4,1,0,1,2,0,1,0,1,0,0,0,0,0,4,3,4,2,3,4,12,12,12,11,0,1,2,0,1,0,1,0,0,0,4,3,4,2,3,4,6,11,13,14
186,186,0,1,17,0,0,1,3,3,4,4,1,0,1,2,0,1,0,1,0,0,0,0,0,4,3,4,2,3,4,12,12,12,11,0,1,2,0,1,0,1,0,0,0,4,3,4,2,3,4,6,11,13,14
186,186,0,1,17,0,0,1,3,3,4,4,1,0,1,2,0,1,0,1,0,0,0,0,0,4,3,4,2,3,4,12,12,12,11,0,1,2,0,1,0,1,0,0,0,4,3,4,2,3,4,6,11,13,14
186,186,0,1,17,0,0,1,3,3,4,4,1,0,1,2,0,1,0,1,0,0,0,0,0,4,3,4,2,3,4,12,12,12,11,0,1,2,0,1,0,1,0,0,0,4,3,4,2,3,4,6,11,13,14
187,187,0,1,16,0,0,1,1,2,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,3,3,3,1,2,3,2,11,12,11,0,1,1,0,1,0,1,0,0,0,3,3,3,1,2,3,0,10,9,11
188,188,0,1,16,0,1,1,2,1,5,5,0,0,1,2,0,1,1,0,0,0,0,0,0,4,2,3,1,2,5,0,15,15,15,0,1,2,0,1,1,1,0,0,0,4,2,3,1,2,5,0,13,14,16
189,189,0,0,17,0,0,0,3,3,1,5,2,0,1,2,0,1,0,1,1,1,0,0,0,3,3,3,1,3,3,6,8,7,9,0,1,2,0,1,0,1,1,0,0,3,3,3,1,3,3,10,12,13,14
190,190,0,1,17,1,0,1,1,2,0,5,3,0,1,2,0,1,1,1,1,0,0,1,1,3,1,3,1,5,3,4,8,9,10,0,1,2,0,1,1,1,1,0,1,3,1,3,1,5,3,6,9,9,10
191,191,0,0,16,0,0,1,2,3,4,4,0,0,1,2,0,1,1,1,1,0,0,0,1,4,3,3,1,1,2,10,11,12,13,0,1,2,0,1,1,1,1,0,1,4,3,3,1,1,2,6,12,12,13
192,192,0,0,17,0,0,1,1,1,0,4,0,0,1,2,0,1,1,1,0,0,0,0,1,5,3,3,1,1,3,0,8,8,9,0,1,2,0,1,1,1,0,0,1,5,3,3,1,1,3,0,12,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
193,193,0,1,17,0,0,1,1,2,0,4,1,2,2,2,0,1,1,0,0,1,0,0,1,4,4,4,4,5,5,12,7,8,8,2,2,2,0,1,1,1,0,0,1,4,4,4,4,5,5,16,10,11,12
